3.326345399505520817e+01,4.639999999999999858e+01
1.286437318554584692e+02,1.705000000000000000e+02
3.576553161524111033e+02,4.768000000000000114e+02
3.914677922673827197e+02,5.010000000000000000e+02
3.755942178409454755e+02,4.901000000000000227e+02
4.007962438288246858e+02,5.010000000000000000e+02
